x y mag_blue mag_red color
6604.543 3424.678 23.101 22.358 0.742
5080.334 3442.139 23.021 22.329 0.692
5093.526 3417.570 23.048 22.323 0.724
5163.002 3457.147 22.740 22.040 0.700
5166.261 3402.630 20.322 19.888 0.434
5122.744 3445.598 22.598 21.707 0.890
4434.899 3453.810 23.464 22.644 0.820
4633.465 3384.993 20.846 20.374 0.472
4636.789 3484.288 22.432 21.777 0.655
4675.830 3472.624 23.010 22.282 0.728
4694.910 3381.899 23.776 22.938 0.838
4457.565 3417.152 22.303 21.554 0.749
4461.741 3451.010 21.580 21.034 0.546
4470.286 3473.215 22.858 22.071 0.787
4498.361 3395.674 22.278 21.648 0.630
4737.438 3476.656 22.218 21.604 0.614
4709.134 3469.928 23.546 22.695 0.851
4779.425 3418.853 23.853 22.977 0.876
4959.643 3409.429 21.311 20.803 0.508
5014.229 3383.064 21.674 21.134 0.539
4833.407 3475.976 23.192 22.505 0.687
4897.856 3430.687 22.442 21.801 0.642
4906.805 3421.799 22.213 21.596 0.616
4851.131 3464.726 23.420 22.579 0.841
4851.832 3401.985 23.720 22.922 0.798
4878.656 3425.504 22.878 22.230 0.649
4919.931 3412.814 23.648 22.807 0.841
1814.402 3579.846 20.650 20.176 0.474
7513.610 3587.630 20.730 20.286 0.444
7558.371 3612.705 21.437 20.944 0.493
7404.051 3529.513 23.889 22.970 0.919
7417.344 3496.946 21.468 20.964 0.504
7429.982 3508.621 23.412 22.642 0.770
7449.408 3529.865 20.352 19.922 0.430
2044.165 3575.114 21.529 20.993 0.536
2233.406 3542.377 20.909 20.368 0.541
2284.582 3560.642 22.813 22.129 0.685
2239.790 3557.693 23.401 22.555 0.846
7224.855 3512.678 20.850 20.386 0.465
7241.948 3564.349 20.835 20.371 0.464
7253.738 3599.985 20.184 19.761 0.423
7276.823 3569.509 21.133 20.642 0.491
7285.679 3529.449 23.243 22.478 0.764
2567.616 3529.626 22.195 21.527 0.668
2593.106 3607.535 20.930 20.445 0.485
2609.120 3558.038 22.471 21.803 0.668
2630.673 3572.062 23.315 22.404 0.911
2601.431 3506.859 23.787 22.917 0.870
2618.798 3496.980 23.981 23.049 0.932
2457.571 3521.807 22.366 21.709 0.657
2423.343 3609.756 23.381 22.574 0.807
2446.808 3602.291 23.620 22.703 0.917
2707.382 3525.110 21.477 20.949 0.528
2718.409 3502.274 21.030 20.549 0.481
2746.056 3579.943 23.402 22.610 0.792
2783.033 3574.399 22.182 21.573 0.609
2893.093 3593.654 23.058 22.329 0.729
7134.581 3505.684 22.105 21.506 0.599
7147.109 3567.267 22.122 21.499 0.623
7175.979 3591.331 21.947 21.387 0.561
7098.917 3613.294 23.789 22.914 0.875
7189.822 3597.116 23.402 22.618 0.784
7192.154 3608.004 23.248 22.490 0.758
7203.708 3568.479 21.970 21.392 0.579
2908.946 3525.345 21.038 20.537 0.501
2943.467 3587.141 21.643 21.097 0.546
2999.713 3528.075 21.886 21.314 0.572
2898.712 3502.663 23.997 23.128 0.869
2911.677 3599.950 23.705 22.849 0.856
2965.450 3522.727 23.387 22.442 0.946
6987.510 3525.535 23.309 22.546 0.764
7040.312 3515.892 22.651 21.974 0.677
7042.910 3539.709 23.720 22.864 0.856
7057.755 3542.439 23.358 22.587 0.772
7094.316 3507.014 22.739 22.050 0.689
6925.956 3565.129 23.608 22.801 0.808
3026.627 3601.005 20.526 20.066 0.460
3029.347 3567.515 22.863 22.154 0.710
3091.664 3588.773 21.870 21.296 0.574
3114.428 3585.936 21.819 21.250 0.569
3049.691 3538.428 23.117 22.355 0.762
3089.047 3557.044 23.884 23.003 0.880
3188.422 3602.842 22.250 21.629 0.620
3234.382 3540.847 23.047 22.317 0.730
3238.512 3601.571 22.987 22.259 0.727
6696.629 3526.602 22.951 22.240 0.712
6704.838 3496.554 22.104 21.512 0.591
3549.028 3559.339 23.902 22.997 0.905
3560.248 3565.279 23.854 22.999 0.855
3588.929 3521.090 22.796 22.087 0.708
3335.678 3570.571 20.733 20.255 0.478
3369.905 3547.756 22.466 21.826 0.640
6435.148 3557.640 23.680 22.687 0.993
5221.817 3497.917 20.721 20.274 0.447
5222.696 3555.946 21.619 21.092 0.527
3420.936 3536.323 21.285 20.740 0.545
3431.262 3602.396 22.077 21.473 0.604
3444.729 3499.372 20.938 20.463 0.474
3478.422 3611.985 22.607 21.942 0.665
4109.789 3598.754 20.374 19.925 0.450
4166.394 3559.484 22.513 21.841 0.672
4148.408 3500.063 23.417 22.518 0.899
4202.040 3500.086 23.803 22.935 0.868
4220.827 3553.020 23.893 22.958 0.935
4281.433 3614.617 23.180 22.420 0.761
4006.687 3605.733 21.132 20.629 0.503
4030.711 3609.643 23.299 22.565 0.734
4042.060 3604.302 22.843 22.136 0.707
4066.789 3584.870 20.333 19.890 0.443
4074.879 3496.835 21.962 21.369 0.593
4078.646 3552.732 23.095 22.330 0.766
4094.817 3596.052 22.241 21.636 0.606
6289.124 3499.548 22.530 21.881 0.649
6358.412 3523.040 21.499 20.978 0.521
6373.844 3547.493 22.954 22.238 0.716
6354.049 3581.460 23.864 22.920 0.944
5550.445 3560.343 23.630 22.822 0.808
5575.211 3515.564 20.537 20.086 0.451
5607.130 3603.650 22.530 21.883 0.648
5678.386 3615.118 22.691 22.009 0.683
5708.707 3532.620 22.653 21.986 0.667
5700.234 3600.288 23.895 23.044 0.851
5732.344 3549.247 23.531 22.715 0.816
5737.121 3578.637 23.272 22.525 0.747
5419.499 3584.626 23.080 22.372 0.708
5533.929 3589.058 21.818 21.259 0.559
5497.596 3537.659 23.575 22.752 0.823
3646.774 3586.586 22.194 21.592 0.601
3691.382 3603.022 21.182 20.669 0.513
3733.114 3507.946 22.637 21.964 0.673
3622.635 3503.005 23.354 22.514 0.840
3629.332 3564.584 23.164 22.445 0.719
3857.865 3588.506 21.811 21.258 0.552
3868.135 3532.372 21.775 21.213 0.562
3871.722 3566.843 22.665 21.992 0.673
3931.419 3609.284 21.469 20.941 0.527
3952.337 3574.155 21.548 21.006 0.541
3928.803 3609.424 23.690 22.774 0.916
6061.155 3511.846 23.177 22.416 0.761
6091.404 3499.002 22.422 21.779 0.642
6505.341 3513.920 23.182 22.417 0.764
6584.929 3588.913 23.040 22.319 0.722
6596.842 3519.731 23.869 22.971 0.898
6522.839 3521.041 23.590 22.790 0.801
5371.643 3583.155 23.782 22.936 0.847
5415.852 3610.795 23.900 23.034 0.866
3776.435 3557.290 21.248 20.735 0.513
3800.655 3596.928 22.096 21.500 0.596
3822.902 3609.341 21.872 21.315 0.558
3838.671 3498.704 23.239 22.467 0.773
5921.041 3515.546 23.161 22.415 0.746
5924.656 3505.150 23.323 22.541 0.782
5929.787 3598.587 21.048 20.575 0.473
6011.082 3584.207 22.764 22.095 0.669
6012.328 3536.845 21.972 21.406 0.566
5789.398 3498.689 21.288 20.791 0.497
5814.233 3608.245 20.661 20.213 0.448
5840.098 3584.485 21.925 21.365 0.559
5889.645 3574.121 23.717 22.886 0.831
5817.565 3509.285 23.383 22.611 0.772
5836.568 3564.327 23.167 22.425 0.741
5884.006 3515.475 23.657 22.834 0.823
6154.337 3536.247 20.676 20.225 0.452
6160.579 3615.784 22.513 21.858 0.655
6161.560 3507.537 22.377 21.754 0.623
6173.613 3572.016 21.108 20.604 0.504
6217.512 3560.507 21.796 21.241 0.555
5066.127 3599.356 22.756 22.060 0.696
5128.686 3614.896 22.346 21.724 0.621
5171.599 3560.423 23.755 22.988 0.767
4396.369 3507.652 21.860 21.291 0.570
4408.676 3607.230 22.030 21.991 0.039
4410.942 3590.066 21.435 20.754 0.681
4412.377 3604.407 22.078 21.326 0.751
4444.646 3596.372 21.088 20.624 0.464
4337.094 3598.864 23.623 22.806 0.818
4394.705 3557.848 23.117 22.415 0.702
4505.415 3596.221 20.322 19.886 0.436
4509.456 3534.215 20.670 20.197 0.473
4522.267 3531.899 23.692 22.810 0.881
4553.095 3586.669 20.484 20.040 0.445
4709.649 3595.572 21.984 21.382 0.602
4715.424 3563.654 22.187 21.581 0.606
4744.285 3613.928 22.064 21.472 0.592
4763.378 3526.158 20.700 20.239 0.461
4815.343 3504.468 22.196 21.584 0.612
4763.225 3535.455 22.782 22.088 0.694
4937.696 3534.030 21.416 20.904 0.512
4969.590 3599.691 21.474 20.958 0.516
5029.373 3550.138 22.004 21.425 0.579
5004.426 3613.041 23.669 22.811 0.858
4828.016 3530.303 22.927 22.195 0.732
4828.547 3558.621 21.395 20.881 0.514
4837.350 3594.835 22.779 22.095 0.684
4879.844 3592.339 22.968 22.113 0.856
7641.078 3718.108 22.172 21.561 0.610
7501.165 3684.780 21.976 21.412 0.564
7536.587 3695.768 21.002 20.488 0.514
7551.721 3702.313 23.277 22.503 0.774
1861.700 3631.809 23.207 22.389 0.818
7360.142 3673.163 22.130 21.535 0.595
7379.425 3689.438 23.727 22.900 0.827
7397.303 3729.818 23.472 22.666 0.807
2003.308 3637.288 21.159 20.658 0.501
2025.302 3688.783 22.228 21.604 0.624
2031.986 3664.819 22.134 21.412 0.721
2210.620 3628.162 23.169 22.316 0.853
2278.121 3640.454 22.080 21.484 0.596
2285.779 3625.775 23.762 22.890 0.872
2081.002 3670.862 22.884 22.172 0.713
2132.892 3635.704 20.491 20.034 0.457
2151.547 3666.707 20.939 20.451 0.487
2159.717 3714.786 21.246 20.737 0.510
2310.679 3677.163 20.963 20.473 0.490
2331.425 3659.281 22.309 21.677 0.631
2384.387 3623.652 22.285 21.581 0.704
2416.140 3646.357 22.148 21.493 0.655
2530.971 3686.558 20.415 19.963 0.452
2444.000 3662.999 23.808 22.925 0.883
2575.161 3724.596 22.442 21.806 0.636
2601.643 3632.491 20.935 20.464 0.472
2620.923 3713.923 20.803 20.335 0.468
2631.033 3691.581 23.983 23.093 0.890
7103.200 3665.215 21.206 20.711 0.495
7211.631 3653.843 21.976 21.393 0.583
7006.718 3677.182 20.347 19.902 0.445
6977.626 3714.941 23.584 22.771 0.813
2659.090 3710.200 22.748 22.055 0.693
2662.942 3706.581 22.137 21.525 0.612
2684.996 3684.148 21.254 20.747 0.507
2708.198 3657.617 20.290 19.845 0.445
2747.021 3625.830 20.349 19.906 0.443
6871.289 3647.186 20.847 20.389 0.459
6954.769 3698.273 22.831 22.139 0.692
6964.985 3676.106 23.700 22.859 0.841
2798.531 3626.296 22.090 21.503 0.587
2804.613 3713.170 20.499 20.043 0.456
2813.992 3627.329 23.911 22.972 0.939
2926.828 3678.490 22.254 21.487 0.768
2940.911 3664.941 23.817 22.922 0.895
2949.665 3669.648 23.496 22.685 0.811
3418.809 3636.942 23.121 22.373 0.748
3437.464 3730.302 20.321 19.889 0.433
3485.049 3686.337 23.626 22.724 0.901
3426.508 3708.327 23.810 22.941 0.869
6480.406 3667.120 22.692 22.025 0.667
4396.952 3704.784 21.512 20.989 0.523
4426.034 3677.144 22.189 21.583 0.606
3066.024 3639.957 21.046 20.564 0.482
3069.905 3728.524 23.207 22.440 0.766
3071.620 3719.292 22.625 21.949 0.676
6143.754 3666.224 22.168 21.570 0.598
6240.195 3686.046 23.775 22.923 0.852
5537.498 3683.431 20.461 20.035 0.427
5541.109 3667.221 21.996 21.428 0.568
5563.682 3683.674 22.156 21.565 0.591
5595.212 3629.347 21.465 20.949 0.517
5596.063 3650.354 20.236 19.816 0.420
5616.116 3680.200 22.140 21.434 0.705
5648.274 3656.296 21.119 20.601 0.518
5962.796 3644.127 21.167 20.676 0.491
5977.111 3672.951 21.416 20.913 0.503
6015.929 3697.027 21.159 20.665 0.494
3658.884 3621.295 22.741 22.057 0.684
3679.959 3689.081 20.800 20.338 0.462
3641.949 3678.363 23.842 22.955 0.887
5658.785 3669.075 20.422 19.991 0.431
5749.274 3631.287 22.648 21.977 0.671
5767.186 3657.670 22.541 21.902 0.639
5681.304 3708.908 23.474 22.659 0.815
6770.146 3694.130 22.295 21.684 0.611
6851.406 3671.468 23.546 22.756 0.790
3534.564 3689.181 20.385 19.935 0.450
3508.336 3718.763 23.806 22.925 0.881
3589.871 3648.420 23.374 22.578 0.795
3741.007 3697.378 22.822 22.127 0.695
3771.124 3684.190 23.123 22.375 0.748
3798.968 3696.142 20.366 19.923 0.443
3746.021 3642.323 23.902 22.998 0.903
3825.811 3631.755 23.327 22.436 0.891
6027.073 3648.623 22.636 21.970 0.666
6042.809 3660.177 22.926 22.223 0.703
6081.041 3642.648 20.870 20.403 0.467
6107.559 3654.586 23.986 23.092 0.895
4097.246 3689.262 22.365 21.740 0.624
4198.634 3646.451 23.859 22.997 0.862
6271.798 3630.592 21.704 21.158 0.547
6283.624 3696.519 21.583 21.055 0.528
6293.844 3725.151 21.454 20.945 0.509
6265.920 3690.141 23.261 22.479 0.782
6329.938 3656.718 23.912 23.063 0.849
6600.579 3676.225 23.138 22.395 0.743
5323.190 3715.519 21.490 20.979 0.511
5350.549 3685.096 21.895 21.339 0.556
5409.218 3699.004 23.131 22.393 0.738
3145.484 3652.340 23.280 22.500 0.780
3204.749 3679.904 21.767 21.209 0.558
3164.010 3682.481 23.799 22.942 0.857
5438.935 3635.270 22.887 22.109 0.777
5461.404 3726.220 20.239 19.815 0.424
5489.675 3640.129 22.754 22.083 0.671
5499.052 3628.164 22.742 22.069 0.672
5463.101 3642.893 23.768 22.922 0.847
5468.848 3672.574 23.703 22.848 0.855
5182.270 3665.404 22.434 21.739 0.695
5247.416 3627.923 22.188 21.584 0.604
5252.261 3671.137 21.404 20.897 0.507
5266.216 3636.245 21.558 21.036 0.522
4004.747 3649.111 22.877 22.151 0.726
4006.825 3662.343 22.443 21.791 0.652
4038.368 3617.517 22.491 21.851 0.640
5785.596 3636.954 21.911 21.351 0.560
5804.935 3712.756 23.700 22.847 0.853
3305.026 3684.648 21.370 20.866 0.505
3307.262 3660.244 23.327 22.554 0.773
4255.264 3650.684 20.295 19.844 0.451
4293.076 3731.006 21.403 20.906 0.498
4309.264 3693.906 21.980 21.404 0.576
4332.879 3663.535 20.460 20.016 0.444
4335.596 3719.632 22.936 22.135 0.801
4320.502 3702.544 23.135 22.392 0.742
3916.099 3618.376 20.492 20.046 0.446
6640.164 3690.778 20.553 20.113 0.440
6653.668 3702.926 21.817 21.265 0.552
6659.124 3638.893 20.794 20.335 0.458
6700.607 3648.703 23.594 22.784 0.810
5128.022 3733.915 21.569 21.055 0.514
5056.348 3625.754 22.854 22.153 0.701
5078.440 3714.983 23.988 23.114 0.873
4472.505 3730.394 22.331 21.710 0.621
4554.317 3728.462 23.838 22.970 0.868
5014.933 3671.888 23.681 22.883 0.799
5038.355 3637.939 21.177 20.695 0.482
4593.105 3662.733 20.819 20.347 0.471
4604.041 3671.091 23.841 23.021 0.820
4835.153 3617.443 23.134 22.398 0.735
4861.651 3714.653 22.566 21.911 0.655
4889.781 3618.600 21.362 20.872 0.490
4904.434 3661.188 22.799 22.127 0.672
4906.477 3629.739 22.638 21.981 0.657
4897.317 3633.374 23.647 22.797 0.850
4918.411 3694.871 21.943 21.383 0.560
4917.640 3697.045 22.964 22.220 0.744
4696.240 3646.140 22.175 21.565 0.609
4731.945 3727.076 21.154 20.677 0.477
4782.988 3687.505 20.994 20.525 0.469
4815.441 3687.015 23.028 22.293 0.735
4803.774 3655.836 22.781 22.092 0.690
1868.633 3754.432 22.004 21.357 0.647
7596.400 3813.092 23.465 22.648 0.817
7667.806 3855.499 20.613 20.162 0.451
7677.741 3820.043 23.675 22.870 0.805
1991.751 3824.570 21.917 21.341 0.576
2007.898 3835.407 23.504 22.688 0.816
2066.852 3830.331 20.325 19.861 0.464
7492.550 3818.919 21.289 20.790 0.499
2195.726 3846.499 21.459 20.924 0.535
2291.710 3807.446 23.701 22.843 0.858
7390.241 3796.329 22.543 21.894 0.649
7399.655 3820.045 22.972 22.179 0.793
2388.676 3741.651 23.919 23.031 0.889
2543.836 3844.228 22.884 22.163 0.721
2542.980 3814.109 23.971 23.066 0.905
2679.908 3811.614 20.686 20.225 0.462
2729.339 3759.265 21.285 20.772 0.513
2738.029 3754.730 21.868 21.291 0.577
2667.350 3822.286 23.886 22.982 0.905
7109.178 3754.847 21.977 21.400 0.577
7177.784 3832.719 22.585 21.940 0.645
7174.618 3840.566 23.470 22.664 0.806
7073.910 3827.047 21.887 21.325 0.562
2852.926 3737.163 23.612 22.754 0.858
2858.977 3768.308 23.735 22.850 0.885
2930.039 3744.049 22.526 21.858 0.668
2954.209 3847.935 23.136 22.363 0.773
2969.928 3747.742 22.656 21.972 0.683
2986.267 3745.528 22.059 21.461 0.597
6879.533 3812.231 21.681 21.149 0.532
6886.286 3766.829 22.474 21.837 0.637
6966.393 3827.613 22.555 21.923 0.632
6948.977 3756.566 23.693 22.698 0.995
3034.896 3809.277 23.187 22.418 0.769
3022.930 3834.149 23.786 22.939 0.847
3136.910 3751.613 21.781 21.120 0.661
3154.394 3771.057 20.198 19.759 0.440
3174.410 3789.637 20.434 19.985 0.449
3194.885 3781.602 23.475 22.635 0.840
3219.894 3769.302 23.075 22.342 0.733
3247.977 3814.483 22.985 22.268 0.717
3212.738 3754.963 23.684 22.867 0.817
3293.067 3759.334 23.434 22.611 0.823
3354.270 3776.644 23.655 22.810 0.845
4147.596 3770.063 22.848 22.142 0.706
4149.997 3758.889 22.402 21.754 0.648
4152.542 3807.634 20.467 20.026 0.441
4206.360 3764.235 21.520 20.996 0.524
4111.451 3801.782 23.035 22.305 0.730
6752.363 3758.765 22.168 21.568 0.600
6767.325 3780.968 20.713 20.260 0.453
6767.841 3762.870 20.922 20.463 0.459
6841.789 3770.941 22.343 21.714 0.630
6738.257 3770.661 23.844 22.939 0.906
6798.367 3778.655 23.289 22.538 0.751
6311.922 3819.632 21.804 21.297 0.507
6326.879 3773.872 22.060 21.473 0.587
3494.475 3846.185 22.526 21.822 0.704
3429.220 3827.765 23.896 22.934 0.962
6510.398 3829.396 23.204 22.456 0.748
6566.219 3821.475 20.846 20.385 0.461
6572.305 3811.106 21.213 20.720 0.493
6595.783 3811.914 23.341 22.579 0.762
6524.855 3851.797 23.611 22.770 0.842
6541.748 3816.043 23.269 22.504 0.765
4290.315 3815.553 20.343 19.900 0.443
4309.601 3787.055 20.556 20.111 0.445
4325.329 3790.041 22.136 21.530 0.605
4327.863 3787.214 22.439 21.798 0.641
3990.807 3791.692 20.308 19.869 0.439
4017.821 3801.781 23.119 22.393 0.725
4049.493 3802.459 21.587 21.049 0.538
4089.700 3808.473 21.869 21.306 0.562
4053.388 3772.463 23.306 22.516 0.791
4080.786 3806.455 23.419 22.612 0.807
6154.715 3819.562 22.552 21.864 0.688
6218.185 3745.165 20.429 19.983 0.446
5339.950 3767.917 23.073 22.337 0.736
5415.082 3806.709 22.503 21.820 0.682
5311.836 3801.221 23.208 22.446 0.762
5339.098 3783.856 23.856 22.874 0.982
5361.478 3752.429 23.522 22.715 0.806
5395.338 3744.258 20.746 20.297 0.449
6637.508 3750.877 22.042 21.461 0.581
6660.833 3830.502 22.108 21.523 0.585
6680.633 3767.356 20.771 20.313 0.458
5420.587 3836.535 23.156 22.396 0.761
5487.129 3827.103 21.075 20.611 0.464
5487.676 3744.652 20.565 20.116 0.449
5533.657 3801.723 21.169 20.697 0.472
5427.863 3816.520 23.342 22.564 0.777
5437.757 3748.947 23.367 22.584 0.784
5539.459 3839.654 23.500 22.592 0.908
5577.814 3749.413 22.258 21.657 0.601
5622.928 3805.983 23.056 22.296 0.760
5657.887 3855.702 22.805 22.129 0.676
5740.789 3783.349 22.030 21.452 0.577
5743.876 3737.500 22.660 22.004 0.656
5751.898 3777.354 20.808 20.352 0.456
5760.220 3847.908 23.430 22.635 0.795
3754.018 3770.018 22.427 21.784 0.644
3787.348 3799.387 21.113 20.624 0.489
3812.028 3830.187 22.143 21.527 0.616
3813.002 3754.113 22.488 21.833 0.655
3966.783 3835.914 21.993 21.395 0.598
3969.193 3845.026 21.624 21.084 0.541
3884.486 3827.157 23.713 22.847 0.866
3901.827 3853.780 22.900 22.200 0.700
3953.544 3738.449 23.738 22.870 0.868
6401.930 3755.382 23.497 22.669 0.828
6492.923 3737.090 22.349 21.724 0.625
6493.154 3801.919 21.393 20.878 0.515
3646.955 3837.947 20.855 20.375 0.480
3698.698 3789.382 22.981 22.255 0.726
3700.651 3827.408 23.563 22.729 0.834
5900.071 3742.494 21.572 21.042 0.529
5904.893 3750.792 21.982 21.419 0.563
5906.529 3755.416 22.140 21.543 0.598
5941.213 3813.737 22.699 21.964 0.735
5954.587 3764.414 23.157 22.415 0.742
6014.994 3806.346 20.592 20.146 0.446
5963.502 3763.841 23.418 22.637 0.781
5192.342 3804.440 21.290 20.811 0.478
5251.550 3837.041 20.578 20.091 0.487
5191.472 3854.311 23.758 22.896 0.862
3542.775 3773.055 22.535 21.885 0.650
3602.221 3747.048 23.430 22.612 0.818
3614.689 3836.026 21.332 20.821 0.511
6107.873 3802.921 23.916 23.041 0.875
5790.547 3803.683 22.902 22.205 0.697
5829.752 3823.564 23.079 22.348 0.731
5830.257 3777.597 22.790 22.136 0.654
5845.200 3812.971 22.392 21.765 0.627
5889.115 3763.902 20.939 20.474 0.465
4384.924 3828.947 22.387 21.759 0.628
4351.210 3766.073 22.249 21.633 0.616
4373.819 3851.744 23.274 22.493 0.780
4438.277 3754.366 22.939 22.167 0.771
5059.737 3838.907 21.848 21.299 0.549
5076.095 3814.847 22.782 22.093 0.689
5124.757 3813.407 21.923 21.374 0.549
5119.663 3760.586 23.682 22.837 0.845
4477.101 3833.497 21.083 20.604 0.479
4484.756 3836.701 21.754 21.212 0.543
4500.297 3840.686 20.870 20.409 0.462
4526.724 3746.220 23.108 22.373 0.735
4502.409 3838.552 22.556 21.922 0.634
4556.262 3739.029 23.210 22.461 0.749
4575.560 3843.612 22.352 21.651 0.702
4513.695 3765.152 23.895 23.113 0.782
4816.428 3845.960 22.305 21.689 0.616
4849.564 3766.794 20.200 19.788 0.412
4884.220 3843.533 22.824 22.127 0.698
4919.557 3774.106 22.820 22.131 0.689
4925.906 3741.238 22.779 22.099 0.679
4816.695 3825.251 23.732 22.901 0.831
4981.684 3778.229 22.223 21.634 0.589
4987.024 3805.789 21.064 20.594 0.470
5018.533 3826.151 22.364 21.755 0.608
4967.718 3738.420 23.090 22.383 0.708
4649.019 3736.815 22.080 21.487 0.593
4660.894 3819.693 23.115 22.371 0.745
4593.357 3838.353 22.280 21.653 0.627
4632.297 3821.452 23.851 22.976 0.875
4656.251 3840.373 20.555 20.136 0.419
4753.827 3775.700 22.563 21.924 0.639
4776.803 3746.638 22.301 21.578 0.723
4718.746 3839.401 23.692 22.848 0.844
1954.062 3881.708 23.365 22.557 0.808
2040.276 3939.769 21.438 20.915 0.522
2043.984 3975.352 23.647 22.790 0.857
2046.194 3938.812 22.805 22.047 0.758
2050.467 3867.345 20.567 20.163 0.403
7631.173 3874.803 23.229 22.495 0.733
7644.952 3956.366 23.712 22.890 0.821
7688.624 3934.527 21.428 20.930 0.498
2100.751 3909.044 22.971 22.233 0.739
2112.782 3945.705 21.481 20.945 0.536
2148.660 3869.602 22.045 21.451 0.593
2145.823 3901.532 23.450 22.636 0.815
7493.985 3863.001 23.010 22.299 0.711
7495.169 3958.873 21.739 21.174 0.565
7508.462 3870.700 22.602 21.948 0.654
7568.720 3966.650 23.826 22.940 0.886
2300.175 3975.716 22.457 21.769 0.687
2334.418 3962.178 21.631 21.090 0.541
7387.537 3939.366 23.654 22.828 0.826
7402.232 3975.264 23.222 22.476 0.747
7408.403 3951.344 20.689 20.233 0.456
2204.309 3900.880 22.448 21.792 0.657
2249.945 3908.171 21.104 20.607 0.497
2210.907 3958.802 23.902 23.035 0.867
2600.317 3954.242 22.800 22.091 0.709
2645.885 3943.443 21.671 21.128 0.543
2651.075 3892.384 21.376 20.848 0.528
2720.911 3964.016 21.757 21.197 0.560
2769.751 3906.005 23.624 22.777 0.847
7253.592 3856.358 23.899 23.029 0.870
2823.644 3856.117 21.540 21.007 0.533
2828.678 3920.458 22.239 21.603 0.636
3434.275 3937.216 22.122 21.521 0.602
3495.316 3904.741 22.708 22.041 0.667
